Gene_1,Gene_name_1,Annotation_1,Gene_2,Gene_name_2,Annotation_2,p-value unadj,p-value adj,Cluster
clpE,,ATP-dependent Clp protease ATP-binding subunit ClpE,group_2587,,hypothetical protein,2.3869526e-07,0.009913589,18
comC,,Type 4 prepilin-like proteins leader peptide-processing enzyme,group_3226,,hypothetical protein,2.3869526e-07,0.009913589,5
comC,,Type 4 prepilin-like proteins leader peptide-processing enzyme,nagC,,N-acetylglucosamine repressor,2.3869526e-07,0.009913589,5
ddrOP3,,HTH-type transcriptional regulator DdrOP3,group_2872,,hypothetical protein,2.3869526e-07,0.009913589,156
ddrOP3,,HTH-type transcriptional regulator DdrOP3,group_3787,,hypothetical protein,2.3869526e-07,0.009913589,156
ddrOP3,,HTH-type transcriptional regulator DdrOP3,group_3104,,hypothetical protein,2.3869526e-07,0.009913589,156
degA_2,,HTH-type transcriptional regulator DegA,hsdR,,Type-1 restriction enzyme R protein,2.3869526e-07,0.009913589,-
dinB,,DNA polymerase IV,group_2568,pbpX_2,Penicillin-binding protein 2X,2.3869526e-07,0.009913589,-
dnaC_2,,DNA replication protein DnaC,group_100,,hypothetical protein,2.3869526e-07,0.009913589,-
dpnA_1,,hypothetical protein,msbA_2,,hypothetical protein,2.3869526e-07,0.009913589,-
dpnA_1,,hypothetical protein,group_3168,,hypothetical protein,2.3869526e-07,0.009913589,-
efeN,,putative deferrochelatase,group_2099,,hypothetical protein,2.3869526e-07,0.009913589,-
epsH,,Putative glycosyltransferase EpsH,acpP_1,,hypothetical protein,2.3869526e-07,0.009913589,-
epsL,,putative sugar transferase EpsL,hsdR,,Type-1 restriction enzyme R protein,2.3869526e-07,0.009913589,-
erm,,rRNA adenine N-6-methyltransferase,group_4837,,hypothetical protein,2.3869526e-07,0.009913589,161
erm,,rRNA adenine N-6-methyltransferase,group_5355,,hypothetical protein,2.3869526e-07,0.009913589,161
erm,,rRNA adenine N-6-methyltransferase,group_5357,,hypothetical protein,2.3869526e-07,0.009913589,161
erm,,rRNA adenine N-6-methyltransferase,group_4581,,hypothetical protein,2.3869526e-07,0.009913589,161
erm,,rRNA adenine N-6-methyltransferase,group_5358,,hypothetical protein,2.3869526e-07,0.009913589,161
erm,,rRNA adenine N-6-methyltransferase,iap,,putative endopeptidase p60,2.3869526e-07,0.009913589,161
fic,,Adenosine monophosphate-protein transferase SoFic,group_4460,,hypothetical protein,2.3869526e-07,0.009913589,165
fruA_1,,PTS system fructose-specific EIIB'BC component,group_567,hsdS,Type-1 restriction enzyme EcoKI specificity protein,2.3869526e-07,0.009913589,-
fruA_2,,PTS system fructose-specific EIIB'BC component,group_222,,hypothetical protein,2.3869526e-07,0.009913589,1
ftsH4,,ATP-dependent zinc metalloprotease FtsH 4,group_2827,,hypothetical protein,2.3869526e-07,0.009913589,110
gatA_2,,hypothetical protein,group_3847,,hypothetical protein,2.3869526e-07,0.009913589,5
gatA_2,,hypothetical protein,nfr1,,NADH-dependent flavin reductase subunit 1,2.3869526e-07,0.009913589,-
gatA_2,,hypothetical protein,rppH,,RNA pyrophosphohydrolase,2.3869526e-07,0.009913589,-
gatA_2,,hypothetical protein,group_2576,,hypothetical protein,2.3869526e-07,0.009913589,-
gatA_2,,hypothetical protein,xerC_3,,hypothetical protein,2.3869526e-07,0.009913589,-
glcA,,Glucan endo-13-beta-glucosidase A1,group_1068,,hypothetical protein,2.3869526e-07,0.009913589,34
glf_1,,hypothetical protein,wfgD,,UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-13-glucosyltransferase WfgD,2.3869526e-07,0.009913589,-
gmuD_2,,6-phospho-beta-glucosidase GmuD,gdh,,NADP-specific glutamate dehydrogenase,2.3869526e-07,0.009913589,-
group_100,,hypothetical protein,mngB,,Mannosylglycerate hydrolase,2.3869526e-07,0.009913589,-
group_100,,hypothetical protein,asnA,,Aspartate--ammonia ligase,2.3869526e-07,0.009913589,-
group_1002,,hypothetical protein,group_4125,,hypothetical protein,2.3869526e-07,0.009913589,10
group_1002,,hypothetical protein,group_4967,,hypothetical protein,2.3869526e-07,0.009913589,10
group_1002,,hypothetical protein,group_3463,,hypothetical protein,2.3869526e-07,0.009913589,10
group_1002,,hypothetical protein,lytA_9,,Autolysin,2.3869526e-07,0.009913589,10
group_1002,,hypothetical protein,group_1165,,hypothetical protein,2.3869526e-07,0.009913589,10
group_1011,ydaF_1,Putative ribosomal N-acetyltransferase YdaF,group_134,acpP_1,hypothetical protein,2.3869526e-07,0.009913589,60
group_1018,ltxB,Leukotoxin export ATP-binding protein LtxB,rppH,,RNA pyrophosphohydrolase,2.3869526e-07,0.009913589,-
group_1018,ltxB,Leukotoxin export ATP-binding protein LtxB,group_83,,hypothetical protein,2.3869526e-07,0.009913589,10
group_1039,,hypothetical protein,group_442,,hypothetical protein,2.3869526e-07,0.009913589,112
group_1039,,hypothetical protein,hsdS,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1039,,hypothetical protein,group_3610,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1042,,hypothetical protein,group_3904,araQ_3,L-arabinose transport system permease protein AraQ,2.3869526e-07,0.009913589,83
group_1042,,hypothetical protein,group_3901,,hypothetical protein,2.3869526e-07,0.009913589,83
group_105,,hypothetical protein,group_55,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1060,,hypothetical protein,group_2543,,putative ABC transporter ATP-binding protein,2.3869526e-07,0.009913589,-
group_1060,,hypothetical protein,gmuD_2,,6-phospho-beta-glucosidase GmuD,2.3869526e-07,0.009913589,-
group_1068,,hypothetical protein,map_2,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1069,,hypothetical protein,group_1683,,hypothetical protein,2.3869526e-07,0.009913589,35
group_1069,,hypothetical protein,tcyC,,L-cystine import ATP-binding protein TcyC,2.3869526e-07,0.009913589,-
group_107,acpP_2,hypothetical protein,coaD,,Phosphopantetheine adenylyltransferase,2.3869526e-07,0.009913589,-
group_107,acpP_2,hypothetical protein,group_2640,,hypothetical protein,2.3869526e-07,0.009913589,-
group_107,acpP_2,hypothetical protein,group_408,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1071,,hypothetical protein,group_2624,,hypothetical protein,2.3869526e-07,0.009913589,120
group_1072,,hypothetical protein,nnrD,,ADP-dependent (S)-NAD(P)H-hydrate dehydratase,2.3869526e-07,0.009913589,-
group_1072,,hypothetical protein,xerC_3,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1072,,hypothetical protein,group_1188,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1072,,hypothetical protein,group_4506,,hypothetical protein,2.3869526e-07,0.009913589,62
group_1072,,hypothetical protein,dinB,,DNA polymerase IV,2.3869526e-07,0.009913589,-
group_1072,,hypothetical protein,ydcP_2,,putative protease YdcP,2.3869526e-07,0.009913589,-
group_1073,,hypothetical protein,yesO_2,,Putative ABC transporter substrate-binding protein YesO,2.3869526e-07,0.009913589,-
group_1073,,hypothetical protein,rsmB,,Ribosomal RNA small subunit methyltransferase B,2.3869526e-07,0.009913589,-
group_1073,,hypothetical protein,group_1118,potD_2,hypothetical protein,2.3869526e-07,0.009913589,-
group_1073,,hypothetical protein,group_3730,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1073,,hypothetical protein,group_8298,,tRNA-Glu(ttc),2.3869526e-07,0.009913589,-
group_1073,,hypothetical protein,group_363,xerC_2,hypothetical protein,2.3869526e-07,0.009913589,-
group_1077,mutX_1,8-oxo-dGTP diphosphatase,group_3197,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1086,,hypothetical protein,group_2405,rppH,RNA pyrophosphohydrolase,2.3869526e-07,0.009913589,-
group_1088,,hypothetical protein,group_458,,hypothetical protein,2.3869526e-07,0.009913589,111
group_1091,,hypothetical protein,group_171,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1118,potD_2,hypothetical protein,lagD_2,,hypothetical protein,2.3869526e-07,0.009913589,53
group_1121,potD_2,Spermidine,wfgD,,UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-13-glucosyltransferase WfgD,2.3869526e-07,0.009913589,-
group_1121,potD_2,Spermidine,group_4552,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1121,potD_2,Spermidine,group_2167,licC_2,Lichenan permease IIC component,2.3869526e-07,0.009913589,-
group_1121,potD_2,Spermidine,group_1545,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1121,potD_2,Spermidine,group_1073,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1136,,hypothetical protein,group_230,,hypothetical protein,2.3869526e-07,0.009913589,-
group_115,,hypothetical protein,map_2,,hypothetical protein,2.3869526e-07,0.009913589,-
group_115,,hypothetical protein,group_1209,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1162,leuB,3-isopropylmalate dehydrogenase,group_3946,,hypothetical protein,2.3869526e-07,0.009913589,172
group_1165,,hypothetical protein,group_2306,,hypothetical protein,2.3869526e-07,0.009913589,10
group_1165,,hypothetical protein,group_4125,,hypothetical protein,2.3869526e-07,0.009913589,10
group_1165,,hypothetical protein,group_5468,,hypothetical protein,2.3869526e-07,0.009913589,10
group_1167,,hypothetical protein,xerD_1,,Tyrosine recombinase XerD,2.3869526e-07,0.009913589,-
group_1193,,hypothetical protein,gspF,,Putative type II secretion system protein F,2.3869526e-07,0.009913589,20
group_1194,,hypothetical protein,group_2929,lipO,Lipoprotein LipO,2.3869526e-07,0.009913589,-
group_1194,,hypothetical protein,group_1073,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1195,,hypothetical protein,group_1193,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1195,,hypothetical protein,group_2198,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1199,bshA,N-acetyl-alpha-D-glucosaminyl L-malate synthase,group_826,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1199,bshA,N-acetyl-alpha-D-glucosaminyl L-malate synthase,immR,,HTH-type transcriptional regulator ImmR,2.3869526e-07,0.009913589,-
group_1209,,hypothetical protein,group_1783,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1209,,hypothetical protein,group_3319,,Ferredoxin--NADP reductase,2.3869526e-07,0.009913589,-
group_1209,,hypothetical protein,group_4885,,hypothetical protein,2.3869526e-07,0.009913589,-
group_121,acpP,Acyl carrier protein,group_89,,hypothetical protein,2.3869526e-07,0.009913589,60
group_122,acpP,Acyl carrier protein,group_711,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1225,pinR,hypothetical protein,group_134,acpP_1,hypothetical protein,2.3869526e-07,0.009913589,60
group_123,acpP,Acyl carrier protein,prtP,,PII-type proteinase,2.3869526e-07,0.009913589,-
group_123,acpP,Acyl carrier protein,group_4552,,hypothetical protein,2.3869526e-07,0.009913589,-
group_123,acpP,Acyl carrier protein,hsdS_2,,hypothetical protein,2.3869526e-07,0.009913589,-
group_123,acpP,Acyl carrier protein,group_8256,corA,Magnesium transport protein CorA,2.3869526e-07,0.009913589,60
group_1231,,hypothetical protein,yhjX,,putative MFS-type transporter YhjX,2.3869526e-07,0.009913589,-
group_1231,,hypothetical protein,group_2198,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1231,,hypothetical protein,group_567,hsdS,Type-1 restriction enzyme EcoKI specificity protein,2.3869526e-07,0.009913589,21
group_124,acpP,Acyl carrier protein,hsdS,,hypothetical protein,2.3869526e-07,0.009913589,-
group_124,acpP,Acyl carrier protein,group_5413,,hypothetical protein,2.3869526e-07,0.009913589,97
group_1272,dltA,D-alanine--poly(phosphoribitol) ligase subunit 1,group_4029,gmuD_2,6-phospho-beta-glucosidase GmuD,2.3869526e-07,0.009913589,-
group_1287,,hypothetical protein,lacR_1,,HTH-type transcriptional regulator LacR,2.3869526e-07,0.009913589,70
group_1298,,hypothetical protein,group_107,acpP_2,hypothetical protein,2.3869526e-07,0.009913589,17
group_130,,hypothetical protein,group_2763,,Putative phosphatase,2.3869526e-07,0.009913589,-
group_130,,hypothetical protein,group_548,,hypothetical protein,2.3869526e-07,0.009913589,-
group_130,,hypothetical protein,group_202,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1306,ygaZ,Inner membrane protein YgaZ,group_124,acpP,Acyl carrier protein,2.3869526e-07,0.009913589,97
group_1314,,hypothetical protein,group_134,acpP_1,hypothetical protein,2.3869526e-07,0.009913589,-
group_1317,,hypothetical protein,bceB,,Bacitracin export permease protein BceB,2.3869526e-07,0.009913589,-
group_1317,,hypothetical protein,licC_2,,Lichenan permease IIC component,2.3869526e-07,0.009913589,-
group_1322,wfgD,UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-13-glucosyltransferase WfgD,hasB,,UDP-glucose 6-dehydrogenase,2.3869526e-07,0.009913589,43
group_1322,wfgD,UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-13-glucosyltransferase WfgD,group_8211,,tRNA-Ala(tgc),2.3869526e-07,0.009913589,-
group_1322,wfgD,UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-13-glucosyltransferase WfgD,phnV_2,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1322,wfgD,UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-13-glucosyltransferase WfgD,group_3362,ulaA_1,Ascorbate-specific PTS system EIIC component,2.3869526e-07,0.009913589,-
group_134,acpP_1,hypothetical protein,group_2668,,hypothetical protein,2.3869526e-07,0.009913589,60
group_1349,,hypothetical protein,group_8211,,tRNA-Ala(tgc),2.3869526e-07,0.009913589,-
group_1349,,hypothetical protein,gatA_2,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1362,,hypothetical protein,xerC_4,,hypothetical protein,2.3869526e-07,0.009913589,165
group_1378,iga_3,Immunoglobulin A1 protease,group_1317,,hypothetical protein,2.3869526e-07,0.009913589,104
group_138,,hypothetical protein,patA_1,,Peptidoglycan O-acetyltransferase,2.3869526e-07,0.009913589,62
group_1384,inlJ,Internalin-J,group_3701,yhdG,putative amino acid permease YhdG,2.3869526e-07,0.009913589,-
group_1403,,hypothetical protein,group_3942,gdh,NADP-specific glutamate dehydrogenase,2.3869526e-07,0.009913589,41
group_1405,,hypothetical protein,group_450,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1405,,hypothetical protein,group_3701,yhdG,putative amino acid permease YhdG,2.3869526e-07,0.009913589,13
group_1405,,hypothetical protein,group_3168,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1421,,hypothetical protein,group_272,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1421,,hypothetical protein,arcC1,,Carbamate kinase 1,2.3869526e-07,0.009913589,-
group_1421,,hypothetical protein,group_2198,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1426,,hypothetical protein,rny,,Ribonuclease Y,2.3869526e-07,0.009913589,-
group_1426,,hypothetical protein,group_5431,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1439,,Beta-galactosidase BoGH2A,group_4552,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1457,,hypothetical protein,group_634,iga_2,Immunoglobulin A1 protease,2.3869526e-07,0.009913589,-
group_1457,,hypothetical protein,group_1820,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1470,,hypothetical protein,lytA_2,,Autolysin,2.3869526e-07,0.009913589,-
group_148,,hypothetical protein,group_187,,hypothetical protein,2.3869526e-07,0.009913589,-
group_148,,hypothetical protein,group_270,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1496,ubiE,Ubiquinone,group_272,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1496,ubiE,Ubiquinone,group_4116,,hypothetical protein,2.3869526e-07,0.009913589,10
group_150,,hypothetical protein,group_576,,hypothetical protein,2.3869526e-07,0.009913589,-
group_150,,hypothetical protein,group_2237,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1541,,hypothetical protein,mtlF,,Mannitol-specific phosphotransferase enzyme IIA component,2.3869526e-07,0.009913589,116
group_1541,,hypothetical protein,mtlR,,Transcriptional regulator MtlR,2.3869526e-07,0.009913589,116
group_1541,,hypothetical protein,group_3712,,hypothetical protein,2.3869526e-07,0.009913589,116
group_1541,,hypothetical protein,group_4150,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1545,,hypothetical protein,group_428,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1545,,hypothetical protein,group_17,birA,hypothetical protein,2.3869526e-07,0.009913589,-
group_1558,,hypothetical protein,group_8211,,tRNA-Ala(tgc),2.3869526e-07,0.009913589,-
group_1558,,hypothetical protein,group_442,,hypothetical protein,2.3869526e-07,0.009913589,112
group_1568,lsrC,hypothetical protein,group_4552,,hypothetical protein,2.3869526e-07,0.009913589,62
group_1581,,hypothetical protein,queF,,NADPH-dependent 7-cyano-7-deazaguanine reductase,2.3869526e-07,0.009913589,-
group_1583,,hypothetical protein,group_3226,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1583,,hypothetical protein,rfbC,,putative dTDP-4-dehydrorhamnose 35-epimerase,2.3869526e-07,0.009913589,-
group_1583,,hypothetical protein,rmlB,,dTDP-glucose 46-dehydratase,2.3869526e-07,0.009913589,-
group_1586,rlmN,putative dual-specificity RNA methyltransferase RlmN,group_2668,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1586,rlmN,putative dual-specificity RNA methyltransferase RlmN,ygaZ,,Inner membrane protein YgaZ,2.3869526e-07,0.009913589,104
group_1603,tcyB,L-cystine transport system permease protein TcyB,group_3901,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1617,,hypothetical protein,group_1390,slyA_2,hypothetical protein,2.3869526e-07,0.009913589,59
group_1617,,hypothetical protein,fucI,,L-fucose isomerase,2.3869526e-07,0.009913589,-
group_1617,,hypothetical protein,group_1098,,hypothetical protein,2.3869526e-07,0.009913589,59
group_1620,,hypothetical protein,group_4168,ptsG_1,PTS system glucose-specific EIICBA component,2.3869526e-07,0.009913589,-
group_1641,,hypothetical protein,group_3222,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1642,,hypothetical protein,group_436,,hypothetical protein,2.3869526e-07,0.009913589,-
group_1643,,hypothetical protein,rclA,,putative pyridine nucleotide-disulfide oxidoreductase RclA,2.3869526e-07,0.009913589,-
group_1692,,hypothetical protein,group_3008,,hypothetical protein,2.3869526e-07,0.009913589,2
group_1700,spxA_3,Regulatory protein Spx,group_2898,,hypothetical protein,2.3869526e-07,0.009913589,20
group_1701,spxA_2,Regulatory protein Spx,group_134,acpP_1,hypothetical protein,2.3869526e-07,0.009913589,60
group_171,,hypothetical protein,yvgN,,Glyoxal reductase,2.3869526e-07,0.009913589,-
group_171,,hypothetical protein,catE,,Catechol-23-dioxygenase,2.3869526e-07,0.009913589,-
