Gene_1,Gene_name_1,Annotation_1,Gene_2,Gene_name_2,Annotation_2,p-value unadj,p-value adj,Cluster
group_5398,,hypothetical protein,group_1000,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_4438,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_3768,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,hhaIM,,Modification methylase HhaI,0.0,0.0,170
group_5398,,hypothetical protein,group_4988,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,polC_3,,DNA polymerase III PolC-type,0.0,0.0,170
group_5398,,hypothetical protein,group_5573,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_4877,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_5971,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_2870,Int-Tn,Transposase from transposon Tn916,0.0,0.0,170
group_5398,,hypothetical protein,group_6294,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_4987,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_6293,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_4158,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_6292,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,clpP1,,ATP-dependent Clp protease proteolytic subunit 1,0.0,0.0,170
group_5398,,hypothetical protein,group_6298,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_5394,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_4880,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_5395,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_5396,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_5574,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_5576,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_6300,,hypothetical protein,0.0,0.0,170
group_5398,,hypothetical protein,group_2675,,hypothetical protein,0.0,0.0,170
group_5405,,hypothetical protein,group_3712,,hypothetical protein,0.0,0.0,159
group_5405,,hypothetical protein,group_1727,,hypothetical protein,0.0,0.0,159
group_5405,,hypothetical protein,group_3058,,hypothetical protein,0.0,0.0,159
group_5406,lacF_1,PTS system lactose-specific EIIA component,nagC_2,,N-acetylglucosamine repressor,0.0,0.0,83
group_541,,hypothetical protein,group_579,,hypothetical protein,0.0,0.0,-
group_541,,hypothetical protein,group_4552,,hypothetical protein,0.0,0.0,-
group_541,,hypothetical protein,hsdS,,hypothetical protein,0.0,0.0,-
group_541,,hypothetical protein,group_447,,hypothetical protein,0.0,0.0,-
group_5414,,hypothetical protein,group_1258,,hypothetical protein,0.0,0.0,150
group_5414,,hypothetical protein,group_3295,,hypothetical protein,0.0,0.0,150
group_5414,,hypothetical protein,group_1577,,hypothetical protein,0.0,0.0,150
group_5414,,hypothetical protein,group_4078,,hypothetical protein,0.0,0.0,150
group_5414,,hypothetical protein,group_5992,macB_1,Macrolide export ATP-binding,0.0,0.0,150
group_5414,,hypothetical protein,group_4876,,hypothetical protein,0.0,0.0,150
group_5419,,hypothetical protein,yheS_2,,putative ABC transporter ATP-binding protein YheS,0.0,0.0,137
group_5419,,hypothetical protein,group_4059,,putative MFS-type transporter,0.0,0.0,137
group_5419,,hypothetical protein,group_5999,,hypothetical protein,0.0,0.0,137
group_5420,,hypothetical protein,yheS_2,,putative ABC transporter ATP-binding protein YheS,0.0,0.0,137
group_5420,,hypothetical protein,group_4059,,putative MFS-type transporter,0.0,0.0,137
group_5420,,hypothetical protein,group_5999,,hypothetical protein,0.0,0.0,137
group_5420,,hypothetical protein,group_5419,,hypothetical protein,0.0,0.0,137
group_5420,,hypothetical protein,group_6000,,hypothetical protein,0.0,0.0,137
group_5420,,hypothetical protein,group_5421,,hypothetical protein,0.0,0.0,137
group_5421,,hypothetical protein,yheS_2,,putative ABC transporter ATP-binding protein YheS,0.0,0.0,137
group_5421,,hypothetical protein,group_4059,,putative MFS-type transporter,0.0,0.0,137
group_5421,,hypothetical protein,group_5999,,hypothetical protein,0.0,0.0,137
group_5421,,hypothetical protein,group_5419,,hypothetical protein,0.0,0.0,137
group_5421,,hypothetical protein,group_6000,,hypothetical protein,0.0,0.0,137
group_5423,,hypothetical protein,yihX,,Alpha-D-glucose 1-phosphate phosphatase YihX,0.0,0.0,161
group_5424,,hypothetical protein,group_4456,,hypothetical protein,0.0,0.0,191
group_5424,,hypothetical protein,group_4750,,hypothetical protein,0.0,0.0,191
group_5424,,hypothetical protein,group_4899,,hypothetical protein,0.0,0.0,191
group_5424,,hypothetical protein,group_3429,,hypothetical protein,0.0,0.0,191
group_5424,,hypothetical protein,group_1990,,hypothetical protein,0.0,0.0,191
group_5424,,hypothetical protein,group_3427,,hypothetical protein,0.0,0.0,191
group_5424,,hypothetical protein,group_1362,,hypothetical protein,0.0,0.0,191
group_5424,,hypothetical protein,fic,,Adenosine monophosphate-protein transferase SoFic,0.0,0.0,191
group_5425,,hypothetical protein,group_4750,,hypothetical protein,0.0,0.0,191
group_5425,,hypothetical protein,group_4899,,hypothetical protein,0.0,0.0,191
group_5425,,hypothetical protein,group_3429,,hypothetical protein,0.0,0.0,191
group_5425,,hypothetical protein,group_1990,,hypothetical protein,0.0,0.0,191
group_5425,,hypothetical protein,group_3427,,hypothetical protein,0.0,0.0,191
group_5425,,hypothetical protein,group_1362,,hypothetical protein,0.0,0.0,191
group_5425,,hypothetical protein,group_5424,,hypothetical protein,0.0,0.0,191
group_5425,,hypothetical protein,group_6005,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,group_4456,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,group_4069,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,group_2656,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,group_4750,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,group_2832,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,group_4899,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,group_3429,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,group_1990,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,group_3427,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,group_1362,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,fic,,Adenosine monophosphate-protein transferase SoFic,0.0,0.0,191
group_5426,,hypothetical protein,group_5424,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,group_6005,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,group_5425,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,Int-Tn_3,,Transposase from transposon Tn916,0.0,0.0,191
group_5426,,hypothetical protein,group_6003,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,group_6007,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,group_6009,,hypothetical protein,0.0,0.0,191
group_5426,,hypothetical protein,group_6010,,hypothetical protein,0.0,0.0,191
group_5429,,hypothetical protein,group_548,,hypothetical protein,0.0,0.0,38
group_5431,,hypothetical protein,group_3197,,hypothetical protein,0.0,0.0,21
group_5431,,hypothetical protein,group_2522,citS,Sensor protein CitS,0.0,0.0,21
group_5440,yesO_1,Putative ABC transporter substrate-binding protein YesO,group_2044,,hypothetical protein,0.0,0.0,50
group_5440,yesO_1,Putative ABC transporter substrate-binding protein YesO,group_4905,araQ_1,L-arabinose transport system permease protein AraQ,0.0,0.0,50
group_5440,yesO_1,Putative ABC transporter substrate-binding protein YesO,degA_2,,HTH-type transcriptional regulator DegA,0.0,0.0,50
group_5445,,hypothetical protein,group_2850,,putative type I restriction enzymeP M protein,0.0,0.0,-
group_5445,,hypothetical protein,tcyC,,L-cystine import ATP-binding protein TcyC,0.0,0.0,-
group_5445,,hypothetical protein,group_3760,,hypothetical protein,0.0,0.0,149
group_5446,,hypothetical protein,group_4350,,putative ABC transporter ATP-binding protein,0.0,0.0,152
group_5447,,hypothetical protein,group_1679,,hypothetical protein,0.0,0.0,130
group_5450,,hypothetical protein,bglA,,6-phospho-beta-glucosidase BglA,0.0,0.0,180
group_5451,celA_1,PTS system cellobiose-specific EIIB component,group_4911,lacF_3,PTS system lactose-specific EIIA component,0.0,0.0,97
group_5451,celA_1,PTS system cellobiose-specific EIIB component,group_3708,,Sugar transporter SemiSWEET,0.0,0.0,97
group_5453,,hypothetical protein,group_6046,,hypothetical protein,0.0,0.0,206
group_5453,,hypothetical protein,group_4474,,hypothetical protein,0.0,0.0,206
group_5459,,hypothetical protein,group_2409,,hypothetical protein,0.0,0.0,148
group_5459,,hypothetical protein,group_3452,,Fluoroquinolones export ATP-binding protein,0.0,0.0,148
group_5459,,hypothetical protein,group_4475,,hypothetical protein,0.0,0.0,148
group_5460,,hypothetical protein,group_4689,,hypothetical protein,0.0,0.0,140
group_5460,,hypothetical protein,group_3459,,hypothetical protein,0.0,0.0,140
group_5460,,hypothetical protein,group_3114,,hypothetical protein,0.0,0.0,140
group_5460,,hypothetical protein,group_4122,,hypothetical protein,0.0,0.0,140
group_5460,,hypothetical protein,group_4478,,hypothetical protein,0.0,0.0,140
group_5461,,hypothetical protein,group_4689,,hypothetical protein,0.0,0.0,140
group_5461,,hypothetical protein,group_3459,,hypothetical protein,0.0,0.0,140
group_5461,,hypothetical protein,group_3114,,hypothetical protein,0.0,0.0,140
group_5461,,hypothetical protein,group_4122,,hypothetical protein,0.0,0.0,140
group_5461,,hypothetical protein,group_4478,,hypothetical protein,0.0,0.0,140
group_5461,,hypothetical protein,group_5460,,hypothetical protein,0.0,0.0,140
group_5462,,hypothetical protein,group_3459,,hypothetical protein,0.0,0.0,140
group_5462,,hypothetical protein,group_3114,,hypothetical protein,0.0,0.0,140
group_5462,,hypothetical protein,group_4122,,hypothetical protein,0.0,0.0,140
group_5462,,hypothetical protein,group_4478,,hypothetical protein,0.0,0.0,140
group_5462,,hypothetical protein,group_5460,,hypothetical protein,0.0,0.0,140
group_5462,,hypothetical protein,group_5461,,hypothetical protein,0.0,0.0,140
group_5462,,hypothetical protein,group_1736,,hypothetical protein,0.0,0.0,140
group_5462,,hypothetical protein,group_4919,,hypothetical protein,0.0,0.0,140
group_5462,,hypothetical protein,group_3115,,hypothetical protein,0.0,0.0,140
group_5462,,hypothetical protein,group_2306,,hypothetical protein,0.0,0.0,140
group_5462,,hypothetical protein,group_4125,,hypothetical protein,0.0,0.0,140
group_5462,,hypothetical protein,group_2858,,hypothetical protein,0.0,0.0,140
group_5462,,hypothetical protein,group_4126,ssb_3,Single-stranded DNA-binding protein,0.0,0.0,140
group_5462,,hypothetical protein,group_4925,,hypothetical protein,0.0,0.0,140
group_5462,,hypothetical protein,group_2857,,hypothetical protein,0.0,0.0,140
group_5462,,hypothetical protein,group_4928,,hypothetical protein,0.0,0.0,140
group_5462,,hypothetical protein,group_6061,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_3459,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_3114,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_4122,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_4478,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_5460,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_5461,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_1736,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_4919,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_2306,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_2463,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_4125,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_1935,gspF,Putative type II secretion system protein F,0.0,0.0,140
group_5463,,hypothetical protein,group_2858,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_4126,ssb_3,Single-stranded DNA-binding protein,0.0,0.0,140
group_5463,,hypothetical protein,group_4925,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_5465,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_2857,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_4928,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_6061,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_779,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,hin,,DNA-invertase hin,0.0,0.0,140
group_5463,,hypothetical protein,group_5462,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_3463,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_4481,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_4485,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_4917,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_4927,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_6057,,hypothetical protein,0.0,0.0,140
group_5463,,hypothetical protein,group_6060,,hypothetical protein,0.0,0.0,140
group_5464,,hypothetical protein,group_3459,,hypothetical protein,0.0,0.0,140
group_5464,,hypothetical protein,group_3114,,hypothetical protein,0.0,0.0,140
group_5464,,hypothetical protein,group_4122,,hypothetical protein,0.0,0.0,140
group_5464,,hypothetical protein,group_4478,,hypothetical protein,0.0,0.0,140
group_5464,,hypothetical protein,group_5460,,hypothetical protein,0.0,0.0,140
group_5464,,hypothetical protein,group_5461,,hypothetical protein,0.0,0.0,140
group_5464,,hypothetical protein,group_1736,,hypothetical protein,0.0,0.0,140
group_5464,,hypothetical protein,group_3115,,hypothetical protein,0.0,0.0,140
group_5464,,hypothetical protein,group_5589,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_3459,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_3114,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_4122,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_4478,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_5460,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_5461,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_1736,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_4919,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_3115,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_3460,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_2306,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_4116,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_4479,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_2463,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_4125,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_3741,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_1935,gspF,Putative type II secretion system protein F,0.0,0.0,140
group_5465,,hypothetical protein,group_2858,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_4150,,hypothetical protein,0.0,0.0,140
group_5465,,hypothetical protein,group_4126,ssb_3,Single-stranded DNA-binding protein,0.0,0.0,140
group_5465,,hypothetical protein,group_4925,,hypothetical protein,0.0,0.0,140
group_5466,,hypothetical protein,group_2858,,hypothetical protein,0.0,0.0,140
group_5466,,hypothetical protein,group_4126,ssb_3,Single-stranded DNA-binding protein,0.0,0.0,140
group_5466,,hypothetical protein,group_4925,,hypothetical protein,0.0,0.0,140
group_5466,,hypothetical protein,group_5465,,hypothetical protein,0.0,0.0,140
group_5466,,hypothetical protein,group_4928,,hypothetical protein,0.0,0.0,140
group_5466,,hypothetical protein,group_2859,,hypothetical protein,0.0,0.0,140
group_5466,,hypothetical protein,group_6061,,hypothetical protein,0.0,0.0,140
group_5466,,hypothetical protein,group_779,,hypothetical protein,0.0,0.0,140
group_5466,,hypothetical protein,hin,,DNA-invertase hin,0.0,0.0,140
group_5466,,hypothetical protein,group_3463,,hypothetical protein,0.0,0.0,140
group_5466,,hypothetical protein,group_4481,,hypothetical protein,0.0,0.0,140
group_5466,,hypothetical protein,group_4485,,hypothetical protein,0.0,0.0,140
group_5466,,hypothetical protein,group_4927,,hypothetical protein,0.0,0.0,140
group_5468,,hypothetical protein,group_4126,ssb_3,Single-stranded DNA-binding protein,0.0,0.0,140
group_5468,,hypothetical protein,group_4925,,hypothetical protein,0.0,0.0,140
group_5468,,hypothetical protein,group_5465,,hypothetical protein,0.0,0.0,140
